VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-01-14 20:55:00,2023-01-14 21:10:00,4,2.91,1,N,260,60,1,14.12,3.5,0.5,1.84,0.0,1.0,25.21,2.5,1.75
1,2023-01-14 21:59:00,2023-01-14 22:07:00,1,12.94,1,N,170,102,1,5.38,0.0,0.5,5.46,6.55,1.0,21.39,2.5,0.0
1,2023-01-14 22:16:00,2023-01-14 22:41:00,1,1.38,1,N,254,123,1,29.42,1.0,0.5,1.86,6.55,1.0,40.33,0.0,0.0
2,2023-01-14 22:34:00,2023-01-14 23:32:00,1,2.21,1,N,170,45,2,6.57,3.5,0.5,12.31,0.0,1.0,23.88,0.0,0.0
2,2023-01-15 02:43:00,2023-01-15 03:33:00,1,1.41,1,N,67,135,1,8.57,0.5,0.5,1.33,0.0,1.0,14.4,2.5,0.0
2,2023-01-15 03:49:00,2023-01-15 04:25:00,1,3.4,1,N,209,130,4,3.15,1.0,0.5,0.29,0.0,1.0,8.44,2.5,0.0
1,2023-01-15 11:35:00,2023-01-15 11:56:00,3,6.55,1,N,160,258,2,13.39,0.0,0.5,3.0,0.0,1.0,17.89,0.0,0.0
2,2023-01-15 12:43:00,2023-01-15 12:50:00,1,2.16,1,N,81,87,1,11.48,0.5,0.5,0.44,0.0,1.0,13.92,0.0,0.0
1,2023-01-15 14:42:00,2023-01-15 15:05:00,1,2.54,1,N,229,95,1,11.94,3.5,0.5,0.75,0.0,1.0,20.19,2.5,0.0
1,2023-01-15 15:07:00,2023-01-15 15:49:00,1,0.68,1,N,257,68,1,32.36,3.5,0.5,2.74,0.0,1.0,44.35,2.5,1.75
2,2023-01-15 16:52:00,2023-01-15 17:09:00,1,1.98,1,N,150,190,2,10.17,2.5,0.5,1.0,6.55,1.0,21.72,0.0,0.0
1,2023-01-15 18:13:00,2023-01-15 18:18:00,1,3.33,1,Y,180,174,2,30.06,0.0,0.5,0.19,0.0,1.0,34.25,2.5,0.0
2,2023-01-15 18:41:00,2023-01-15 18:59:00,1,0.85,1,N,50,200,1,10.25,3.5,0.5,1.63,6.55,1.0,25.93,2.5,0.0
1,2023-01-15 20:38:00,2023-01-15 20:58:00,1,3.16,1,N,85,104,1,9.15,2.5,0.5,1.5,0.0,1.0,16.4,0.0,1.75
2,2023-01-16 00:50:00,2023-01-16 01:26:00,1,1.09,1,N,40,224,2,31.73,3.5,0.5,0.1,6.55,1.0,45.13,0.0,1.75
1,2023-01-16 05:59:00,2023-01-16 06:17:00,2,1.95,1,N,206,95,1,42.43,3.5,0.5,2.45,6.55,1.0,56.43,0.0,0.0
2,2023-01-16 07:11:00,2023-01-16 07:47:00,1,1.68,1,N,4,90,2,21.17,1.0,0.5,6.6,0.0,1.0,32.77,2.5,0.0
2,2023-01-16 12:17:00,2023-01-16 12:25:00,3,0.64,1,N,168,60,1,20.48,0.0,0.5,0.82,0.0,1.0,22.8,0.0,0.0
2,2023-01-16 13:51:00,2023-01-16 14:22:00,1,7.78,1,N,242,126,1,4.77,2.5,0.5,0.73,0.0,1.0,12.0,2.5,0.0
2,2023-01-16 14:50:00,2023-01-16 15:01:00,1,1.11,1,N,5,36,1,6.24,1.0,0.5,11.21,6.55,1.0,29.0,2.5,0.0
1,2023-01-16 14:59:00,2023-01-16 15:04:00,1,8.84,1,N,231,159,1,17.07,0.5,0.5,6.22,0.0,1.0,25.29,0.0,0.0
2,2023-01-16 16:41:00,2023-01-16 17:22:00,3,1.0,1,N,195,192,1,14.02,2.5,0.5,0.8,0.0,1.0,23.07,2.5,1.75
2,2023-01-16 16:56:00,2023-01-16 17:53:00,1,8.36,4,N,247,23,1,11.55,1.0,0.5,1.79,0.0,1.0,18.34,2.5,0.0
2,2023-01-16 17:51:00,2023-01-16 18:47:00,3,1.65,1,N,59,78,2,14.87,1.0,0.5,12.64,0.0,1.0,34.26,2.5,1.75
2,2023-01-16 18:12:00,2023-01-16 18:36:00,1,2.02,1,N,18,150,1,25.54,1.0,0.5,1.64,0.0,1.0,33.93,2.5,1.75
2,2023-01-17 00:51:00,2023-01-17 01:30:00,1,4.56,1,N,125,1,2,3.23,3.5,0.5,0.94,0.0,1.0,9.17,0.0,0.0
2,2023-01-17 02:39:00,2023-01-17 03:31:00,2,2.47,1,N,25,103,1,5.71,0.0,0.5,1.48,6.55,1.0,15.24,0.0,0.0
2,2023-01-17 03:16:00,2023-01-17 04:08:00,1,0.74,1,N,58,120,1,23.7,1.0,0.5,3.35,6.55,1.0,38.6,2.5,0.0
2,2023-01-17 03:27:00,2023-01-17 03:39:00,1,0.92,1,N,163,29,1,19.92,2.5,0.5,0.85,6.55,1.0,31.32,0.0,0.0
1,2023-01-17 03:28:00,2023-01-17 03:55:00,2,3.45,2,N,11,184,1,3.62,1.0,0.5,7.27,6.55,1.0,22.44,2.5,0.0
2,2023-01-17 03:55:00,2023-01-17 04:38:00,1,2.76,1,N,199,173,1,18.28,1.0,0.5,2.24,0.0,1.0,25.52,2.5,0.0
1,2023-01-17 04:04:00,2023-01-17 04:14:00,2,1.57,1,N,168,164,1,3.61,0.0,0.5,2.97,6.55,1.0,17.13,2.5,0.0
1,2023-01-17 04:32:00,2023-01-17 05:01:00,1,2.23,1,N,23,163,2,18.15,2.5,0.5,0.48,0.0,1.0,25.13,2.5,0.0
2,2023-01-17 04:41:00,2023-01-17 05:13:00,5,0.41,2,N,119,205,1,24.59,2.5,0.5,0.01,0.0,1.0,31.1,2.5,0.0
2,2023-01-17 05:46:00,2023-01-17 05:55:00,1,4.32,1,N,60,53,1,10.46,3.5,0.5,1.57,6.55,1.0,26.08,2.5,0.0
2,2023-01-17 05:47:00,2023-01-17 06:29:00,1,1.86,1,N,21,237,1,7.19,0.5,0.5,0.64,0.0,1.0,12.33,2.5,0.0
1,2023-01-17 06:08:00,2023-01-17 06:52:00,1,0.68,1,N,199,207,1,9.15,0.5,0.5,0.1,0.0,1.0,11.25,0.0,0.0
2,2023-01-17 06:29:00,2023-01-17 07:23:00,1,4.75,2,N,193,213,2,7.45,2.5,0.5,0.46,0.0,1.0,14.41,2.5,0.0
2,2023-01-17 08:39:00,2023-01-17 09:14:00,4,5.76,1,N,6,229,1,6.28,1.0,0.5,1.02,0.0,1.0,12.3,2.5,0.0
1,2023-01-17 09:44:00,2023-01-17 09:58:00,1,0.31,1,N,231,77,2,4.92,0.5,0.5,1.86,6.55,1.0,15.33,0.0,0.0
1,2023-01-17 11:52:00,2023-01-17 12:19:00,1,3.55,1,N,219,174,1,13.96,0.0,0.5,0.73,0.0,1.0,17.94,0.0,1.75
2,2023-01-17 12:22:00,2023-01-17 12:54:00,1,2.42,1,Y,232,74,1,6.49,3.5,0.5,2.34,6.55,1.0,20.38,0.0,0.0
2,2023-01-17 13:14:00,2023-01-17 13:35:00,1,0.45,1,N,241,221,1,32.37,0.5,0.5,1.61,0.0,1.0,40.23,2.5,1.75
2,2023-01-17 16:42:00,2023-01-17 17:03:00,1,1.57,1,N,168,222,2,9.12,3.5,0.5,0.44,6.55,1.0,23.61,2.5,0.0
2,2023-01-17 17:11:00,2023-01-17 17:40:00,4,10.28,1,N,71,264,2,8.31,0.5,0.5,0.07,0.0,1.0,12.88,2.5,0.0
1,2023-01-17 21:00:00,2023-01-17 21:47:00,1,0.43,1,Y,38,80,3,17.57,1.0,0.5,1.07,0.0,1.0,23.64,2.5,0.0
1,2023-01-17 21:54:00,2023-01-17 22:48:00,3,3.8,1,N,30,100,1,15.85,2.5,0.5,0.11,6.55,1.0,29.01,2.5,0.0
2,2023-01-17 21:54:00,2023-01-17 22:31:00,2,1.46,2,N,245,26,1,50.04,0.0,0.5,1.21,0.0,1.0,57.0,2.5,1.75
1,2023-01-18 00:58:00,2023-01-18 01:52:00,1,3.35,1,N,178,11,1,27.38,2.5,0.5,1.24,0.0,1.0,36.87,2.5,1.75
1,2023-01-18 02:48:00,2023-01-18 03:05:00,1,0.7,1,N,160,170,1,7.14,0.5,0.5,1.38,0.0,1.0,10.52,0.0,0.0
1,2023-01-18 03:40:00,2023-01-18 04:29:00,1,4.32,5,N,258,50,1,14.5,1.0,0.5,0.34,6.55,1.0,26.39,2.5,0.0
1,2023-01-18 09:33:00,2023-01-18 10:23:00,2,4.05,1,N,26,248,2,12.35,3.5,0.5,0.46,6.55,1.0,26.86,2.5,0.0
2,2023-01-18 17:17:00,2023-01-18 17:47:00,1,1.65,1,N,229,16,1,37.45,1.0,0.5,0.42,0.0,1.0,40.37,0.0,0.0
2,2023-01-18 17:25:00,2023-01-18 18:13:00,1,1.24,1,N,190,86,1,19.53,3.5,0.5,5.32,6.55,1.0,38.9,2.5,0.0
2,2023-01-18 17:59:00,2023-01-18 18:55:00,1,3.64,1,N,260,120,2,6.9,0.5,0.5,0.7,0.0,1.0,12.1,2.5,0.0
1,2023-01-18 18:32:00,2023-01-18 19:11:00,4,2.19,1,N,103,149,1,38.44,2.5,0.5,0.83,6.55,1.0,52.32,2.5,0.0
2,2023-01-18 19:55:00,2023-01-18 20:17:00,1,1.28,1,N,208,144,1,86.73,0.5,0.5,0.07,6.55,1.0,97.85,2.5,0.0
2,2023-01-18 20:59:00,2023-01-18 21:37:00,3,11.46,1,N,33,26,2,4.59,2.5,0.5,8.2,6.55,1.0,25.84,2.5,0.0
2,2023-01-18 23:41:00,2023-01-19 00:33:00,1,3.05,1,N,81,35,1,5.48,0.5,0.5,0.11,6.55,1.0,16.64,2.5,0.0
1,2023-01-19 00:19:00,2023-01-19 00:36:00,2,2.56,1,N,143,262,1,26.95,1.0,0.5,1.06,6.55,1.0,37.06,0.0,0.0
2,2023-01-19 00:19:00,2023-01-19 00:26:00,1,1.1,1,N,48,199,1,18.55,3.5,0.5,5.31,0.0,1.0,33.11,2.5,1.75
2,2023-01-19 01:11:00,2023-01-19 02:00:00,1,3.77,3,N,218,227,1,5.37,0.0,0.5,0.81,0.0,1.0,7.68,0.0,0.0
1,2023-01-19 01:46:00,2023-01-19 02:10:00,1,3.64,1,N,6,227,2,25.74,3.5,0.5,2.48,6.55,1.0,42.27,2.5,0.0
1,2023-01-19 02:29:00,2023-01-19 03:17:00,1,1.58,1,N,90,169,1,16.42,0.5,0.5,1.58,0.0,1.0,22.5,2.5,0.0
2,2023-01-19 02:41:00,2023-01-19 03:35:00,1,5.14,1,N,15,92,1,3.42,0.5,0.5,4.47,0.0,1.0,12.39,2.5,0.0
2,2023-01-19 02:46:00,2023-01-19 02:57:00,1,0.87,1,N,192,41,1,29.65,2.5,0.5,8.38,6.55,1.0,48.58,0.0,0.0
2,2023-01-19 03:55:00,2023-01-19 04:37:00,1,0.8,1,N,159,47,1,26.36,0.0,0.5,1.4,0.0,1.0,31.76,2.5,0.0
1,2023-01-19 05:50:00,2023-01-19 06:28:00,1,2.39,1,N,5,174,1,26.1,0.5,0.5,3.52,6.55,1.0,40.67,2.5,0.0
1,2023-01-19 07:45:00,2023-01-19 08:03:00,1,1.53,1,N,214,51,4,3.04,0.5,0.5,1.37,6.55,1.0,15.46,2.5,0.0
2,2023-01-19 11:36:00,2023-01-19 12:10:00,1,1.48,1,N,179,248,1,56.47,2.5,0.5,0.05,6.55,1.0,69.57,2.5,0.0
1,2023-01-19 12:14:00,2023-01-19 12:34:00,5,2.67,1,N,125,96,1,3.01,1.0,0.5,0.51,0.0,1.0,8.52,2.5,0.0
2,2023-01-19 13:34:00,2023-01-19 13:59:00,1,1.42,1,N,258,42,1,3.96,1.0,0.5,0.18,6.55,1.0,15.69,2.5,0.0
1,2023-01-19 14:30:00,2023-01-19 15:01:00,2,3.8,1,N,64,237,2,3.95,3.5,0.5,1.07,0.0,1.0,12.52,2.5,0.0
1,2023-01-19 14:46:00,2023-01-19 14:55:00,1,1.21,3,N,78,203,1,12.83,0.0,0.5,1.86,6.55,1.0,25.24,2.5,0.0
1,2023-01-20 04:32:00,2023-01-20 04:53:00,3,1.33,1,N,148,177,1,6.97,3.5,0.5,1.27,0.0,1.0,17.49,2.5,1.75
2,2023-01-20 05:52:00,2023-01-20 06:17:00,1,1.43,1,N,250,226,1,5.93,1.0,0.5,6.12,6.55,1.0,25.35,2.5,1.75
1,2023-01-20 06:03:00,2023-01-20 06:54:00,1,6.35,1,N,205,231,1,7.17,3.5,0.5,5.31,0.0,1.0,19.98,2.5,0.0
2,2023-01-20 07:18:00,2023-01-20 07:49:00,3,0.93,1,N,17,2,2,21.33,0.0,0.5,6.71,0.0,1.0,32.04,2.5,0.0
1,2023-01-20 08:16:00,2023-01-20 08:21:00,1,1.31,1,N,16,215,1,9.19,2.5,0.5,0.25,0.0,1.0,17.69,2.5,1.75
2,2023-01-20 13:01:00,2023-01-20 13:36:00,1,1.31,1,N,212,146,2,7.7,0.0,0.5,4.13,6.55,1.0,22.38,2.5,0.0
2,2023-01-20 14:02:00,2023-01-20 14:32:00,5,6.16,1,N,82,10,1,26.44,1.0,0.5,3.89,0.0,1.0,37.08,2.5,1.75
2,2023-01-20 14:51:00,2023-01-20 14:56:00,4,0.36,1,N,81,118,1,11.32,0.0,0.5,1.11,0.0,1.0,16.43,2.5,0.0
2,2023-01-20 15:35:00,2023-01-20 16:23:00,1,1.84,1,N,202,69,3,14.83,2.5,0.5,2.13,0.0,1.0,23.46,2.5,0.0
2,2023-01-20 16:08:00,2023-01-20 16:30:00,1,1.3,1,N,150,43,1,13.18,3.5,0.5,3.85,0.0,1.0,22.03,0.0,0.0
2,2023-01-20 16:45:00,2023-01-20 17:05:00,1,0.86,1,N,43,71,1,10.67,0.5,0.5,4.08,0.0,1.0,19.25,2.5,0.0
1,2023-01-20 17:00:00,2023-01-20 17:45:00,1,4.02,1,N,111,76,2,14.51,3.5,0.5,1.55,6.55,1.0,30.11,2.5,0.0
1,2023-01-20 21:05:00,2023-01-20 21:24:00,3,2.84,1,N,93,169,1,50.25,0.0,0.5,1.99,0.0,1.0,56.24,2.5,0.0
2,2023-01-20 21:13:00,2023-01-20 22:07:00,2,1.96,1,N,24,146,1,9.57,0.0,0.5,7.09,0.0,1.0,20.66,2.5,0.0
1,2023-01-21 07:37:00,2023-01-21 08:29:00,1,6.3,1,N,106,109,2,18.74,0.0,0.5,6.01,0.0,1.0,28.75,2.5,0.0
2,2023-01-21 08:21:00,2023-01-21 09:13:00,1,1.72,4,N,50,183,1,3.01,0.0,0.5,2.24,0.0,1.0,9.25,2.5,0.0
1,2023-01-21 08:56:00,2023-01-21 09:55:00,1,1.77,2,N,15,251,1,49.99,2.5,0.5,10.05,6.55,1.0,72.34,0.0,1.75
2,2023-01-21 09:05:00,2023-01-21 09:22:00,2,3.64,3,N,104,61,1,22.24,0.0,0.5,0.15,0.0,1.0,26.39,2.5,0.0
1,2023-01-21 10:02:00,2023-01-21 10:38:00,1,7.68,1,N,191,61,1,12.39,0.0,0.5,7.65,6.55,1.0,30.59,2.5,0.0
1,2023-01-21 15:25:00,2023-01-21 15:49:00,3,2.17,1,N,161,195,1,24.23,1.0,0.5,6.71,6.55,1.0,42.49,2.5,0.0
1,2023-01-21 16:53:00,2023-01-21 17:40:00,3,4.34,1,N,88,38,1,79.52,2.5,0.5,0.49,6.55,1.0,93.06,2.5,0.0
1,2023-01-21 19:16:00,2023-01-21 19:34:00,3,1.31,1,N,64,195,1,19.74,2.5,0.5,2.85,0.0,1.0,26.59,0.0,0.0
1,2023-01-21 19:44:00,2023-01-21 20:08:00,1,3.0,2,N,144,186,1,25.02,0.5,0.5,2.29,0.0,1.0,29.31,0.0,0.0
1,2023-01-21 21:03:00,2023-01-21 21:36:00,5,5.36,1,N,65,153,1,6.83,1.0,0.5,2.97,6.55,1.0,21.35,2.5,0.0
2,2023-01-21 21:39:00,2023-01-21 22:25:00,1,1.18,2,N,107,78,1,27.61,1.0,0.5,2.17,0.0,1.0,34.78,2.5,0.0
2,2023-01-22 00:17:00,2023-01-22 00:48:00,4,8.37,1,N,46,74,1,6.55,0.5,0.5,0.44,0.0,1.0,10.74,0.0,1.75
1,2023-01-22 01:55:00,2023-01-22 02:51:00,1,2.46,1,N,217,42,1,3.58,2.5,0.5,1.04,6.55,1.0,17.67,2.5,0.0
2,2023-01-22 03:27:00,2023-01-22 04:03:00,1,2.8,1,N,132,122,1,12.81,0.0,0.5,2.45,0.0,1.0,19.26,2.5,0.0
2,2023-01-22 04:55:00,2023-01-22 05:16:00,3,0.31,1,N,203,69,1,14.9,1.0,0.5,0.59,6.55,1.0,24.54,0.0,0.0
2,2023-01-22 06:51:00,2023-01-22 07:09:00,1,1.59,1,N,141,231,2,4.16,3.5,0.5,1.72,6.55,1.0,19.93,2.5,0.0
2,2023-01-22 09:11:00,2023-01-22 09:50:00,2,9.45,1,N,258,189,1,14.37,3.5,0.5,0.43,6.55,1.0,28.85,2.5,0.0
2,2023-01-22 11:49:00,2023-01-22 12:01:00,2,10.51,1,N,25,73,2,26.15,0.5,0.5,1.32,6.55,1.0,38.52,2.5,0.0
2,2023-01-22 12:47:00,2023-01-22 13:46:00,3,2.7,2,N,124,41,1,9.02,2.5,0.5,0.77,6.55,1.0,24.59,2.5,1.75
1,2023-01-22 13:04:00,2023-01-22 13:47:00,1,0.67,1,N,34,187,1,16.86,0.0,0.5,5.49,0.0,1.0,23.85,0.0,0.0
2,2023-01-22 14:05:00,2023-01-22 14:20:00,1,1.7,1,N,195,113,1,9.75,2.5,0.5,4.19,0.0,1.0,20.44,2.5,0.0
2,2023-01-22 18:28:00,2023-01-22 18:37:00,4,0.93,1,N,68,212,1,10.55,2.5,0.5,10.62,6.55,1.0,33.47,0.0,1.75
2,2023-01-22 22:25:00,2023-01-22 22:49:00,1,3.43,1,N,122,81,1,5.18,0.0,0.5,6.44,0.0,1.0,13.12,0.0,0.0
1,2023-01-22 22:38:00,2023-01-22 23:37:00,1,1.14,1,N,238,158,2,5.4,0.5,0.5,1.69,0.0,1.0,11.59,2.5,0.0
2,2023-01-23 02:52:00,2023-01-23 03:19:00,1,1.35,1,N,175,228,1,7.4,1.0,0.5,1.21,6.55,1.0,20.16,2.5,0.0
2,2023-01-23 06:57:00,2023-01-23 07:08:00,1,0.64,1,N,5,229,1,19.83,0.5,0.5,1.16,6.55,1.0,32.04,2.5,0.0
1,2023-01-23 07:01:00,2023-01-23 07:32:00,1,0.64,1,Y,156,251,1,18.14,0.0,0.5,1.9,0.0,1.0,21.54,0.0,0.0
2,2023-01-23 07:54:00,2023-01-23 08:20:00,3,3.0,1,N,167,215,1,5.79,3.5,0.5,1.9,6.55,1.0,21.74,2.5,0.0
2,2023-01-23 08:14:00,2023-01-23 08:32:00,1,10.61,1,N,243,96,1,16.16,2.5,0.5,0.02,6.55,1.0,26.73,0.0,0.0
1,2023-01-23 08:57:00,2023-01-23 09:51:00,1,0.69,5,N,159,147,1,26.89,3.5,0.5,0.49,6.55,1.0,38.93,0.0,0.0
2,2023-01-23 09:10:00,2023-01-23 09:17:00,1,4.44,1,N,176,255,4,5.78,0.5,0.5,5.66,0.0,1.0,15.94,2.5,0.0
1,2023-01-23 09:45:00,2023-01-23 10:34:00,1,1.75,1,N,208,74,2,4.14,3.5,0.5,4.38,0.0,1.0,16.02,2.5,0.0
1,2023-01-23 12:41:00,2023-01-23 13:17:00,1,4.73,1,N,205,68,1,7.19,1.0,0.5,2.81,0.0,1.0,16.75,2.5,1.75
2,2023-01-23 17:11:00,2023-01-23 17:22:00,1,0.38,1,N,118,183,1,3.22,3.5,0.5,0.97,0.0,1.0,10.94,0.0,1.75
1,2023-01-23 17:33:00,2023-01-23 17:51:00,1,1.61,1,N,3,147,1,3.59,3.5,0.5,2.13,0.0,1.0,13.22,2.5,0.0
2,2023-01-23 18:06:00,2023-01-23 18:53:00,3,1.53,1,N,147,83,1,4.04,1.0,0.5,0.16,6.55,1.0,15.75,2.5,0.0
1,2023-01-23 18:09:00,2023-01-23 18:47:00,1,0.61,1,N,26,43,1,15.61,2.5,0.5,1.49,6.55,1.0,30.15,2.5,0.0
2,2023-01-23 21:26:00,2023-01-23 21:51:00,1,1.11,1,N,255,94,1,4.5,3.5,0.5,3.01,6.55,1.0,19.06,0.0,0.0
2,2023-01-24 03:02:00,2023-01-24 03:27:00,1,1.26,1,N,68,213,1,4.24,3.5,0.5,0.25,0.0,1.0,13.74,2.5,1.75
2,2023-01-24 03:20:00,2023-01-24 03:46:00,1,2.64,1,N,164,55,1,26.25,2.5,0.5,4.29,0.0,1.0,38.79,2.5,1.75
1,2023-01-24 03:24:00,2023-01-24 04:16:00,1,5.18,1,N,146,232,1,32.46,1.0,0.5,0.1,6.55,1.0,41.61,0.0,0.0
2,2023-01-24 03:40:00,2023-01-24 03:49:00,2,0.41,1,N,169,108,2,5.48,1.0,0.5,1.56,6.55,1.0,18.59,2.5,0.0
2,2023-01-24 09:31:00,2023-01-24 09:52:00,1,4.99,1,N,185,96,1,11.01,3.5,0.5,2.74,6.55,1.0,29.55,2.5,1.75
1,2023-01-24 11:03:00,2023-01-24 11:57:00,3,3.21,1,N,39,138,1,25.52,1.0,0.5,3.09,0.0,1.0,35.36,2.5,1.75
2,2023-01-24 11:07:00,2023-01-24 11:35:00,3,0.64,1,N,147,145,1,12.98,0.0,0.5,3.18,0.0,1.0,20.16,2.5,0.0
2,2023-01-24 12:08:00,2023-01-24 13:04:00,1,2.42,1,N,51,262,2,12.24,0.0,0.5,4.3,0.0,1.0,18.04,0.0,0.0
2,2023-01-24 12:26:00,2023-01-24 12:52:00,1,0.96,1,N,4,136,1,3.44,0.5,0.5,2.44,0.0,1.0,7.88,0.0,0.0
2,2023-01-24 12:32:00,2023-01-24 13:05:00,1,0.52,1,N,237,166,1,16.79,0.5,0.5,0.84,6.55,1.0,26.18,0.0,0.0
2,2023-01-24 12:56:00,2023-01-24 13:30:00,2,0.95,1,N,59,192,1,10.47,0.5,0.5,0.18,0.0,1.0,15.15,2.5,0.0
1,2023-01-24 16:04:00,2023-01-24 16:41:00,1,5.14,1,N,146,126,1,22.48,2.5,0.5,2.0,0.0,1.0,28.48,0.0,0.0
2,2023-01-24 17:12:00,2023-01-24 18:11:00,1,2.79,1,N,34,99,1,23.43,0.5,0.5,0.27,0.0,1.0,25.7,0.0,0.0
1,2023-01-24 23:18:00,2023-01-24 23:36:00,3,0.92,1,N,66,161,2,21.87,0.0,0.5,4.2,0.0,1.0,30.07,2.5,0.0
2,2023-01-24 23:40:00,2023-01-25 00:22:00,4,0.3,1,N,239,1,1,5.04,0.5,0.5,1.03,0.0,1.0,10.57,2.5,0.0
2,2023-01-25 00:00:00,2023-01-25 00:11:00,1,1.0,1,N,207,77,1,14.64,3.5,0.5,10.12,0.0,1.0,29.76,0.0,0.0
2,2023-01-25 00:34:00,2023-01-25 01:06:00,2,0.6,1,N,110,166,1,14.87,1.0,0.5,1.87,0.0,1.0,21.74,2.5,0.0
2,2023-01-25 02:21:00,2023-01-25 02:47:00,4,1.23,1,N,134,164,3,46.46,0.5,0.5,4.55,6.55,1.0,62.06,2.5,0.0
2,2023-01-25 02:27:00,2023-01-25 03:06:00,2,0.97,1,N,223,217,1,6.44,0.5,0.5,7.03,0.0,1.0,17.97,2.5,0.0
1,2023-01-25 03:13:00,2023-01-25 03:31:00,3,1.54,1,N,116,83,1,5.98,3.5,0.5,3.25,6.55,1.0,23.28,2.5,0.0
2,2023-01-25 03:33:00,2023-01-25 03:55:00,1,3.04,1,N,248,191,1,39.74,0.0,0.5,5.16,6.55,1.0,55.45,2.5,0.0
1,2023-01-25 05:51:00,2023-01-25 06:16:00,4,1.04,4,N,121,68,1,8.47,3.5,0.5,2.11,0.0,1.0,18.08,2.5,0.0
2,2023-01-25 06:04:00,2023-01-25 06:17:00,1,1.52,1,N,35,210,1,3.89,2.5,0.5,3.8,0.0,1.0,14.19,2.5,0.0
2,2023-01-25 12:12:00,2023-01-25 13:07:00,1,4.05,1,N,158,11,2,19.34,1.0,0.5,2.95,6.55,1.0,33.84,2.5,0.0
2,2023-01-25 16:05:00,2023-01-25 16:51:00,4,1.73,2,N,252,58,1,7.09,0.0,0.5,0.86,6.55,1.0,20.25,2.5,1.75
2,2023-01-25 17:54:00,2023-01-25 18:01:00,1,5.2,1,N,74,3,1,9.91,0.5,0.5,8.25,6.55,1.0,26.71,0.0,0.0
1,2023-01-25 19:09:00,2023-01-25 19:29:00,1,1.42,1,N,151,247,1,14.78,0.5,0.5,3.59,0.0,1.0,22.87,2.5,0.0
2,2023-01-25 19:33:00,2023-01-25 19:59:00,1,2.1,1,N,62,151,1,3.13,2.5,0.5,3.62,0.0,1.0,15.0,2.5,1.75
1,2023-01-25 22:23:00,2023-01-25 22:49:00,1,1.71,1,N,95,222,1,11.37,3.5,0.5,3.99,0.0,1.0,24.61,2.5,1.75
2,2023-01-25 23:14:00,2023-01-25 23:27:00,1,3.51,1,N,221,191,1,4.73,3.5,0.5,2.14,0.0,1.0,11.87,0.0,0.0
1,2023-01-26 00:35:00,2023-01-26 01:11:00,1,0.48,1,N,24,193,1,10.42,2.5,0.5,1.0,0.0,1.0,17.92,2.5,0.0
1,2023-01-26 03:07:00,2023-01-26 03:43:00,1,1.5,2,N,56,87,4,4.09,0.5,0.5,0.61,0.0,1.0,10.95,2.5,1.75
1,2023-01-26 05:21:00,2023-01-26 05:55:00,2,0.9,1,N,58,218,1,10.03,2.5,0.5,0.49,6.55,1.0,23.57,2.5,0.0
2,2023-01-26 06:53:00,2023-01-26 07:01:00,1,0.4,1,N,254,70,1,6.62,1.0,0.5,1.02,0.0,1.0,12.64,2.5,0.0
1,2023-01-26 07:48:00,2023-01-26 07:59:00,1,2.08,2,N,76,248,2,16.69,0.0,0.5,3.79,0.0,1.0,24.48,2.5,0.0
2,2023-01-26 08:07:00,2023-01-26 08:48:00,2,5.33,3,Y,193,182,1,15.93,1.0,0.5,2.05,0.0,1.0,20.48,0.0,0.0
1,2023-01-26 10:31:00,2023-01-26 11:27:00,2,3.68,1,N,246,66,1,3.11,1.0,0.5,2.4,0.0,1.0,10.51,2.5,0.0
2,2023-01-26 11:08:00,2023-01-26 11:19:00,4,0.7,4,N,196,174,2,8.51,2.5,0.5,7.04,6.55,1.0,28.6,2.5,0.0
1,2023-01-26 11:23:00,2023-01-26 12:02:00,1,6.72,1,N,50,177,2,28.73,1.0,0.5,3.16,0.0,1.0,36.89,2.5,0.0
2,2023-01-26 16:59:00,2023-01-26 17:35:00,2,5.3,1,N,144,79,1,4.0,0.0,0.5,0.56,6.55,1.0,12.61,0.0,0.0
2,2023-01-26 17:14:00,2023-01-26 17:59:00,1,0.91,1,N,138,246,1,4.05,2.5,0.5,6.32,6.55,1.0,23.42,2.5,0.0
1,2023-01-26 21:05:00,2023-01-26 21:22:00,3,3.99,1,N,258,165,1,18.28,0.0,0.5,0.03,0.0,1.0,22.31,2.5,0.0
2,2023-01-26 23:14:00,2023-01-26 23:46:00,1,0.38,1,N,135,63,1,16.97,3.5,0.5,6.06,6.55,1.0,37.08,2.5,0.0
2,2023-01-27 03:21:00,2023-01-27 03:47:00,1,2.44,1,N,175,248,3,11.1,2.5,0.5,0.37,6.55,1.0,24.52,2.5,0.0
1,2023-01-27 10:27:00,2023-01-27 10:59:00,1,3.44,1,N,66,134,4,7.48,3.5,0.5,1.91,0.0,1.0,16.89,2.5,0.0
2,2023-01-27 11:02:00,2023-01-27 11:08:00,1,1.61,1,N,108,99,1,5.72,0.0,0.5,0.3,0.0,1.0,7.52,0.0,0.0
2,2023-01-27 12:51:00,2023-01-27 13:05:00,5,0.97,4,N,30,242,1,8.9,0.0,0.5,1.1,0.0,1.0,11.5,0.0,0.0
